legacyId	codigoBarras	nome	descricao	fabricante	precoVenda	estoque
60042		METOCLOPRAMIDA 10MG C/20 COMPRIMIDOS20COMP		EXPRESS DIST. DE MEDICAMENTOS LTDA	8.99	0
60043		METOCLOPRAMIDA 4MG/ML GEN GTS 10ML-ARL10ML		AIRELA	7.99	0
59526		METOPROLOL SUCCI 25MG 30CPRBLB	METOPROLOL SUCCI 25MG 30CPRBLB	BIOLAB SANUS	28.23	5
57233		METRONIDAZOL	250mg x 20cpr	TEUTO	19.99	1
57737		METRONIDAZOL	400mg x 24cpr	TEUTO	19.99	2
1159		METRONIDAZOL 250 MG C/ 20 CPRNEO QUIMICA	METRONIDAZOL 250 MG C/ 20 CPRNEO QUIMICA	NEO QUIMICA	16.15	2
1163		METRONIDAZOL 400 MG C/ 20 CPRLEGRAND	METRONIDAZOL 400 MG C/ 20 CPRLEGRAND	LEGRAND PHARMA	24.99	1
56866		METRONIDAZOL+NISTATINA	100mg/g+20000ui/g crm vag bg x 50g	TEUTO	26.99	2
59811		MICONAZOL CREME VAGINAL 80GNATIVITA(+)	MICONAZOL CREME VAGINAL 80GNATIVITA(+)	NATIVITA	25.99	1
58084		MICROVLAR C 21 DRG	21 CP	BAYER	11.35	5
22091		MINANCORA ACTION MELALEUCAFPS 10 30G	MINANCORA ACTION MELALEUCAFPS 10 30G	MINANCORA	19.99	2
60001		MINOXIDIL 50MG/ML SOL CAP FR50ML GERMED	MINOXIDIL 50MG/ML SOL CAP FR50ML GERMED	GERMED	49.99	1
22149		MIOFLEX-A C/ 12 CPR	C/ 12 CPR	MANTECORP - FARMASA	27.14	1
58247		MIRADOR COLICA 20 CPRV(DIPIRONA + ASSOCIACAO)	MIRADOR COLICA 20 CPRV(DIPIRONA + ASSOCIACAO)	NEO QUIMICA	17.39	3
58409		MIRTAZAPINA 15MG C/30 CPR C1GMD-GENERICO	MIRTAZAPINA 15MG C/30 CPR C1GMD-GENERICO	GERMED	61.99	1
57185		MIRTAZAPINA COM ORODISP 30 MGC/30 (C1)	MIRTAZAPINA COM ORODISP 30 MGC/30 (C1)	EMS	95.99	1
57914		MIRUGELL SOL OFT 5ML	MIRUGELL SOL OFT 5ML	LATINOFARMA	28.27	1
58742		MOLIERI 20 3+0,02MG 24CPR	24CP	EUROFARMA	72.00	2
57392		MOMETASONA 0,5MG/G SUS SPRNAS 120AT	MOMETASONA 0,5MG/G SUS SPRNAS 120AT	EUROFARMA	46.99	2
22222		MOMETASONA FUROATO 1 MG CRC/ 20 GR GERMED	MOMETASONA FUROATO 1 MG CRC/ 20 GR GERMED	GERMED	26.99	2
60029		MOPH AGE 200ML ALMOTOLIAFRANCEFARMA	MOPH AGE 200ML ALMOTOLIAFRANCEFARMA	PBMED DISTRIBUIDORA LTDA	12.99	2
32400		MUCOFAN XPE INF 100 ML	PEDIATRICO 100 ML	UNIAO QUIMICA	20.61	1
59734		MUCOS EXPEC 600MG/5G C/10ENVELOPES-LES	MUCOS EXPEC 600MG/5G C/10ENVELOPES-LES	LEGRAND PHARMA	36.99	2
59922		MULTIVITAMINICO A Z 30CAPS STD	30CAPS	EXPRESS DIST. DE MEDICAMENTOS LTDA	25.99	1
59923		MULTIVITAMINICO GESTANTE30CAPS STD	MULTIVITAMINICO GESTANTE30CAPS STD	EXPRESS DIST. DE MEDICAMENTOS LTDA	25.99	1
59900		MULTIVITAMINICO HOMEM C/30CAPS KATIGUA	MULTIVITAMINICO HOMEM C/30CAPS KATIGUA	EXPRESS DIST. DE MEDICAMENTOS LTDA	25.99	2
1194		MUPIROCINA 20 MG PDA C/ 15 GRPRATI	MUPIROCINA 20 MG PDA C/ 15 GRPRATI	PRATI DONADUZZI	42.99	2
59506		N ROUPA INT BIGFRAL UNISSEXMOV P/M 16UN FALC %D	N ROUPA INT BIGFRAL UNISSEXMOV P/M 16UN FALC %D	MARTINS COMERCIO E SERVI OS	56.99	2
59325		N SAB J J BABY LIQ REF CABECAAOS PES 180ML JOHN	N SAB J J BABY LIQ REF CABECAAOS PES 180ML JOHN	SANTA CRUZ DISTRIBUIDORA	16.49	4
59059		N SAB J J LIQ REF CABECA AOSPES 380ML JOHN %DN:	N SAB J J LIQ REF CABECA AOSPES 380ML JOHN %DN:	JOHNSON & JOHNSON	29.99	2
59572		NAPROXENO 500MG COM X 10	10COMP	UNIAO QUIMICA	18.15	2
59035		NAPROXENO 550MG C 10 COMPGMD	NAPROXENO 550MG C 10 COMPGMD	GERMED	21.99	0
59431		NARATRIPTANA 2,5MG GEN 10 CPRREV-EMS	NARATRIPTANA 2,5MG GEN 10 CPRREV-EMS	ORGAFARMA	34.99	0
22496		NARIDRIN ADT 30 ML 12 HORASEMS	NARIDRIN ADT 30 ML 12 HORASEMS	EMS	20.99	3
57053		NASOJET JATO FORTE AEROSOL9MG/ML (CLOR SODIO)	NASOJET JATO FORTE AEROSOL9MG/ML (CLOR SODIO)	NATULAB	49.99	3
57850		NASOJET MARIS(CL SODIO)JATOCONTI 100ML	NASOJET MARIS(CL SODIO)JATOCONTI 100ML	NATULAB	48.99	2
58548		NATUCLER 60FLAC 10ML ABACAXI(METIONINA+	NATUCLER 60FLAC 10ML ABACAXI(METIONINA+	NATULAB	1.50	0
22544		NATUSGERIN C/ 30 DRG	C/ 30 DRG	LEGRAND PHARMA	48.99	1
59391		NAUSICALM 25MG CAP MOLE X 10	10CAPS	UNIAO QUIMICA	17.99	5
57022	7896010000000	NAXOTEC 500MG COM X 10	10CP	UNIAO QUIMICA	20.58	0
56014		NEBIVOLOL CLORID. 5 MG C/ 30CPR	NEBIVOLOL CLORID. 5 MG C/ 30CPR	TEUTO	34.99	1
56693		NEBULIZADOR INALADOR DE ARNEBCOMDC1 GTECH	NEBULIZADOR INALADOR DE ARNEBCOMDC1 GTECH	G TECH	134.99	1
58819		NENEGLOS CREME 45G	NENEGL S	MA XWELLFARMA DE MEDICAMENTOS LTDA	7.99	6
22601		NEO BRASIL 20 ML	0,15+0,30 MG/ML SOL OFT FR X 20ML	BRAINFARMA	10.99	6
22609		NEO FEDIPINA 10MG 30COMP NEOQUIMICA	NEO FEDIPINA 10MG 30COMP NEOQUIMICA	BRAINFARMA	24.99	1
22610		NEO FEDIPINA 20MG 30COMP NEOQUIMICA	NEO FEDIPINA 20MG 30COMP NEOQUIMICA	BRAINFARMA	19.99	1
59108		NEO VITAMINA D3 7.000 UI 30 CAPMOLE (COLECALCIFER	NEO VITAMINA D3 7.000 UI 30 CAPMOLE (COLECALCIFER	NEO QUIMICA	17.99	3
22639		NEOCOFLAN AER 85 ML NEOQUIMICA	NEOCOFLAN AER 85 ML NEOQUIMICA	BRAINFARMA	21.99	2
57018		NEOCOPAN COMPOSTO COM REVCT BL 2X10	NEOCOPAN COMPOSTO COM REVCT BL 2X10	UNIAO QUIMICA	20.99	5
57361		NEOCOPAN COMPOSTO SOL ORALX 10ML	NEOCOPAN COMPOSTO SOL ORALX 10ML	UNIAO QUIMICA	18.99	6
58722		NEOGERMINA 10FLACON 2BI - NEOQUIMICA	NEOGERMINA 10FLACON 2BI - NEOQUIMICA	NEO QUIMICA	42.99	4
59509		NEOGERMINA FLORA C/12 CAPS	12CAPS	NEO QUIMICA	29.99	4
56957		NEOLEFRIN (FLIB)	400mg+20mg(amarelo) + 400mg+4mg(la	NEO QUIMICA	14.99	2
57364		NEOLEFRIN DIA (FLIB)	800mg + 20mg ct bl al plas inc x 1	NEO QUIMICA	12.99	3
36900		NEOLEFRIN XPE. 60 ML (PARACET.+ ASSOC.)	NEOLEFRIN XPE. 60 ML (PARACET.+ ASSOC.)	NEO QUIMICA	19.99	3
41842		NEOMICINA PDA C/ 20 GR	PDA C/ 20 GR	PRATI DONADUZZI	14.49	3
22659		NEOMICINA+BACITRACINA PDA C/15 GR	NEOMICINA+BACITRACINA PDA C/15 GR	PRATI DONADUZZI	9.99	1
58654		NEOMICINA+BACITRACINA POM 10GGN PHARLAB	NEOMICINA+BACITRACINA POM 10GGN PHARLAB	PHARLAB	9.99	0
58985		NEOPANTOL BABY POM 30G	NEOPANTOL BABY	NEO QUIMICA	8.99	10
22665		NEOPIRIDIN MENTA C/ 12PASTILHAS	NEOPIRIDIN MENTA C/ 12PASTILHAS	HYPERMARCAS	15.49	0
22666		NEOPIRIDIN SPRAY MENTA 50MLNEO QUIMICA	NEOPIRIDIN SPRAY MENTA 50MLNEO QUIMICA	NEO QUIMICA	22.99	3
41607		NEOSORO SOL NASAL AD FR C/ 3	SOLUCAO NASAL C/30ML	NEO QUIMICA	6.00	136
22682		NEOTOSS XPE 100 ML AD	NEOTOSS XPE 100 ML AD	NEO QUIMICA	19.99	3
22683		NEOTOSS XPE PED 60 ML	XPE PED 60 ML	NEO QUIMICA	18.99	2
32732		NEOTRICINA+BACITRACINA PDA C/15 GR	NEOTRICINA+BACITRACINA PDA C/15 GR	LEGRAND PHARMA	11.99	3
58194		NEOVLAR 0,25+0,05MG C 21 CPRREV	NEOVLAR 0,25+0,05MG C 21 CPRREV	BAYER	10.01	2
22741		NEUTROFER 250 MG C/ 30 ML	250MG 30ML	SIGMA PHARMA	64.99	1
22742		NEUTROFER 300 MG C/ 30 CPR	300MG C/30	SIGMA PHARMA	64.20	1
59670		NEUTROG SERUM HB 30ML	30ML	SANTA CRUZ DISTRIBUIDORA	129.99	1
22783		NEVRALGEX C/ 10 CPR CIMED.	C/ 10 CPR	CIMED	5.00	23
58940		NEVRALPRO 11,6 MG/G GEL BG 60G	NEVRALPRO 11,6 MG/G GEL BG 60G	CIMED	11.99	2
22817		NIFEDIPRESS RETARD 20 MG C/ 30CPR	NIFEDIPRESS RETARD 20 MG C/ 30CPR	MEDQUIMICA	30.26	4
22844		NIMESULIDA 100 MG C/ 12 CPRVITAPAN	NIMESULIDA 100 MG C/ 12 CPRVITAPAN	VITAPAN	7.99	2
60018		NIMESULIDA DISPERSIVEL 100MG12CPR (CIFARMA)	NIMESULIDA DISPERSIVEL 100MG12CPR (CIFARMA)	CIFARMA	16.99	2
47917		NISOFLAN SUSP 50 MG/ML 15 ML PV	FR X 15ML	GEOLAB	11.99	2
60044		NISTATINA CREME VAG 60G14 APLICADORES		GREENPHARMA	22.99	0
22896		NISTATINA+OXIDO ZINCO PDA 60GR NEO QUIM	NISTATINA+OXIDO ZINCO PDA 60GR NEO QUIM	NEO QUIMICA	11.99	8
59367		NITAZOXANIDA 20MG/ML SP 45ML GPLB	NITAZOXANIDA 20MG/ML SP 45ML GPLB	PHARLAB	25.99	0
1228		NITROFURANTOINA 100 MG C/ 28CPR TEUTO	NITROFURANTOINA 100 MG C/ 28CPR TEUTO	TEUTO	22.99	3
34912	78906617	NIVEA CR C/ 56 GR	LATA 56G	NIVEA	23.99	0
22964		NOCICLIN C/ 21 CPR EMS	C/ 21 CPR	EMS	9.99	4
58138		NORETISTERONA+ESTRADIOL50+5MG/ML INJ 1ML EURO	NORETISTERONA+ESTRADIOL50+5MG/ML INJ 1ML EURO	EUROFARMA	22.99	6
57263		NORFLOXACINO	400mg x 14cpr rev	CIMED	31.99	2
23041		NOVALGINA 1 GR C/ 10 CPR	1 G C/ 10 CPR	SANOFI-AVENTIS	26.40	0
59927		OCYLIN 500MG C/21CPS(AMOXICILINA)	OCYLIN 500MG C/21CPS(AMOXICILINA)	MULTILAB	19.99	6
59247		OLANZAPINA 2,5MG 30CPR C1BIO-GENERICO	OLANZAPINA 2,5MG 30CPR C1BIO-GENERICO	BIOLAB SANUS	34.99	3
23227		OLEO BRONZEADOR URUCUM F2120ML	OLEO BRONZEADOR URUCUM F2120ML	PERFUMARIA HIGIENE BELEZA	22.69	1
58435		OLEO CAPILAR PURO RICINOFARMAX 60ML	OLEO CAPILAR PURO RICINOFARMAX 60ML	FARMAX	9.99	1
56744		OLEO DE AMENDOAS 30ML FARMAX	30ML	FARMAX	10.99	1
59939		OLEO DE PRIMULA 1000MG 60CAPSKATIGUA	OLEO DE PRIMULA 1000MG 60CAPSKATIGUA	EXPRESS DIST. DE MEDICAMENTOS LTDA	52.99	2
60045		OLEO DE RICINO 30ML30ML		EXPRESS DIST. DE MEDICAMENTOS LTDA	6.49	0
57396		OLEO DE ROSA MOSQUETA PURO30ML FARMAX	OLEO DE ROSA MOSQUETA PURO30ML FARMAX	FARMAX	17.99	2
23353		OLEO MINERAL 100 ML UNI+OQUIMICA	OLEO MINERAL 100 ML UNI+OQUIMICA	PERFUMARIA HIGIENE BELEZA	9.99	4
34808	78907874	OLEO PAIXAO 200 ML ONLY YOUINSPIRADORA(E) - 292	OLEO PAIXAO 200 ML ONLY YOUINSPIRADORA(E) - 292	PERFUMARIA HIGIENE BELEZA	25.99	2
60010		OLEO PAIXAO BRIDGERTON DAMADE PRATA..200ML	OLEO PAIXAO BRIDGERTON DAMADE PRATA..200ML	MARTINS COMERCIO E SERVI OS	22.49	2
34886	78914940	OLEO PAIXAO IRRESISTIVEL 200 ML-	200 ML	PERFUMARIA HIGIENE BELEZA	23.49	1
39100	78922693	OLEO PAIXAO TENTADORA 200 ML-	200 ML	PERFUMARIA HIGIENE BELEZA	25.99	1
58701		OLEO SEMENTE DE UVA PURO30ML	OLEO SEMENTE DE UVA PURO30ML	FARMAX	14.49	1
59813		OLEUM MELALEUCA ESSENCIAL10ML	OLEUM MELALEUCA ESSENCIAL10ML	EXPRESS DIST. DE MEDICAMENTOS LTDA	27.99	0
60066		OLEUM MENTA PIPERITA 10ML10ML		EXPRESS DIST. DE MEDICAMENTOS LTDA	38.99	0
57861		OLMESA+HIDROC 40+12,5MG 30CPRREV EMS	OLMESA+HIDROC 40+12,5MG 30CPRREV EMS	EMS	45.99	1
58003		OLMESARTANA MEDOXOMILA 20MG30CPR ATH	OLMESARTANA MEDOXOMILA 20MG30CPR ATH	ALTHAIA	30.00	1
59757		OLMESARTANA MEDOXOMILA 20MGC/30 GEOLAB	OLMESARTANA MEDOXOMILA 20MGC/30 GEOLAB	GEOLAB	29.99	3
58004		OLMESARTANA MEDOXOMILA 40MG30CPR ATH	OLMESARTANA MEDOXOMILA 40MG30CPR ATH	ALTHAIA	44.99	1
58320		OLMESARTANA+HIDRO 40+25MGC/30CP(+)EMS	OLMESARTANA+HIDRO 40+25MGC/30CP(+)EMS	EMS	44.99	1
57483		OMCILON A	1mg/g pas bg x 10g	APSEN	27.75	0
59898		OMEGA 3 1000MG DHA+EPA+ALA120CAPS KATIG	OMEGA 3 1000MG DHA+EPA+ALA120CAPS KATIG	EXPRESS DIST. DE MEDICAMENTOS LTDA	44.99	1
59955		OMEGATIVE AZ 1000MG C/ 30 CAPSGEL - KRESS	OMEGATIVE AZ 1000MG C/ 30 CAPSGEL - KRESS	EMMARKA PB DISTRIB DE MEDICAMENTOS LTDA	54.99	2
59956		OMEGATIVE OMEGA 3 TG KIDSLARANJA 60ML	OMEGATIVE OMEGA 3 TG KIDSLARANJA 60ML	EMMARKA PB DISTRIB DE MEDICAMENTOS LTDA	78.99	1
59990		OMENAX (OMEPRAZOL) 20MGBLISTER 28CAP	OMENAX (OMEPRAZOL) 20MGBLISTER 28CAP	GEOLAB	9.99	2
59614		OMENAX 20MG C/56CAPS (GEOLA)	56CAPS	GEOLAB	14.99	2
23441		OMEPRAZOL 20 MG C/ 56 CPSTEUTO	OMEPRAZOL 20 MG C/ 56 CPSTEUTO	TEUTO	14.99	0
57023		OMEPRAZOL 20MG CAP DURA BL14CP	OMEPRAZOL 20MG CAP DURA BL14CP	UNIAO QUIMICA	14.99	1
59168		OMEPRAZOL 20MG X 28 CAPS	20MG 28CAPS	CIMED	9.99	1
58437		ONDANSETRONA 8 MG x 10 COM	ONDASETRONA 8 MG	UNIAO QUIMICA	19.99	2
60025		ONDANSETRONA 8MG 10CPR GEO	10COMP	GEOLAB	17.99	2
23506		OPTIVE COL 10 ML	10 ML	ALLERGAN	64.99	1
58008		OSTEOFIX 1250MG D+ 200UI C/60 CP(NATUR)	OSTEOFIX 1250MG D+ 200UI C/60 CP(NATUR)	NATULAB	35.99	2
1309		OTO-BETNOVATE 10 ML	SOL OTOLOGICA 10 ML	FARMOQUIMICA	38.60	2
23589		OTO-XILODASE GTS 8 ML	FR C/ 8 ML	APSEN	28.35	1
1312		OTOSPORIN 10 ML ZEST	VD C/ 10 ML	FARMOQUIMICA	18.65	2
55933		OTOSYLASE SOL.OTOLOGICA 10ML-FLUOCINOLONA ACETONI	OTOSYLASE SOL.OTOLOGICA 10ML-FLUOCINOLONA ACETONI	GEOLAB	25.00	5
57130		OXALATO ESCITALOPRAM (C1)	20 mg c/2 x 15 cpr rev	GERMED	29.99	3
57163		OXCARBAZEPINA	60mg/ml sus or fr x 100ml + ser do	UNIAO QUIMICA	74.99	3
60012		P SOLAR SUNDOWN FPS50100ML-DEMAIS PROD	P SOLAR SUNDOWN FPS50100ML-DEMAIS PROD	SANTA CRUZ DISTRIBUIDORA	41.99	1
60013		P SOLAR SUNDOWN KIDS FPS60100ML	P SOLAR SUNDOWN KIDS FPS60100ML	SANTA CRUZ DISTRIBUIDORA	50.99	1
23782		PANTOPRAZOL 20 MG C/ 28 CPRREV GERMED	PANTOPRAZOL 20 MG C/ 28 CPRREV GERMED	GERMED	13.99	1
23796		PANTOPRAZOL 40 MG C/ 28 CPRLEGRAND	PANTOPRAZOL 40 MG C/ 28 CPRLEGRAND	LEGRAND PHARMA	19.99	1
59871		PANTOPRAZOL 40MG COMP REV3BL X 14	PANTOPRAZOL 40MG COMP REV3BL X 14	CIMED	15.99	1
57788		PANTOPRAZOL SODICO 40MG30CPR MDQ	PANTOPRAZOL SODICO 40MG30CPR MDQ	MEDQUIMICA	13.99	2
57605		PARAC+F.CODEINA500+30 MG COMP344A2C/12	PARAC+F.CODEINA500+30 MG COMP344A2C/12	UNIAO QUIMICA	24.99	1
58760		PARACETAMOL 750 MG COM 20 CP	20 CP	UNIAO QUIMICA	9.99	11
59257		PARACETAMOL 750 MG COMP 20 BLX 10	PARACETAMOL 750 MG COMP 20 BLX 10	CIMED	5.00	17
58992		PARACETAMOL 750MG 10COMP	750MG 10COMP	PRATI DONADUZZI	5.00	18
58389		PARACETAMOL+CODEINA (A2)500+30MG 24CPR GER	PARACETAMOL+CODEINA (A2)500+30MG 24CPR GER	GERMED	42.99	1
55975		PARACETAMOL+CODEINA C/ 12CPR EMS	PARACETAMOL+CODEINA C/ 12CPR EMS	EMS	24.99	0
23969		PARACETAMOL+PSEUDOEFEDRINAC/ 24 CPR GERM	PARACETAMOL+PSEUDOEFEDRINAC/ 24 CPR GERM	GERMED	16.00	0
59817		PASSA FEBRE (COMPRESSA FRIA) -MUNILA	PASSA FEBRE (COMPRESSA FRIA) -MUNILA	EXPRESS DIST. DE MEDICAMENTOS LTDA	7.99	14
57812		PASTA D AGUA (OXI ZINCOMENTOL) 80G NAT	PASTA D AGUA (OXI ZINCOMENTOL) 80G NAT	NATULAB	14.99	3
56910		PASTA DAGUA COM GLICERINAPOTE FARMAX 120G (FARMA)	PASTA DAGUA COM GLICERINAPOTE FARMAX 120G (FARMA)	FARMAX	9.99	2
58988		PASTADAGUA OXIDOZINCO+ENXOFRE 80G	PASTADAGUA OXIDOZINCO+ENXOFRE 80G	NATULAB	8.99	3
58066	0736532157812	PATA DE VACA 500 MG 60 CPS	60 CPS	PERFUMARIA HIGIENE BELEZA	25.99	1
59940		PEDRA HUME SOL SPRAY C/30ML	PEDRA HUME	EXPRESS DIST. DE MEDICAMENTOS LTDA	10.99	3
58725		PEIXONIX OMEGA 3 400MG CEREJA60CPS MAST	PEIXONIX OMEGA 3 400MG CEREJA60CPS MAST	M & A	59.99	2
24142		PENETRO INALANTE 45ML	22MG/ML	DAUDT OLIVEIRA	36.17	0
59286		PENTE DE ACO TIRA PIOLHO(ROSA) C/ LUPA E C/ LIMPA	PENTE DE ACO TIRA PIOLHO(ROSA) C/ LUPA E C/ LIMPA	PBMED DISTRIBUIDORA LTDA	20.99	2
60030	7898980000000	PENTE FINO DE ACO TIRA PIOLHOROSA - C/ CABO 3B	PENTE FINO DE ACO TIRA PIOLHOROSA - C/ CABO 3B	PBMED DISTRIBUIDORA LTDA	23.99	2
24233		PEPSOGEL C/ 240 ML	GEL X 240 ML	LEGRAND PHARMA	20.99	1
56904		PERIODENT SOLUCAO BUCAL 250ML SEM ALCOOL (GLOBO)	PERIODENT SOLUCAO BUCAL 250ML SEM ALCOOL (GLOBO)	GLOBO	21.99	0
59564		PERLUMES 150/10MG INJ 1ML-NVS	150mg/ml+10mg/ml sol inj x 1amp x	NOVA QUIMICA	17.56	3
57381		PETIVIT BC SABOR MORANGOC/240ML (BRAST)	PETIVIT BC SABOR MORANGOC/240ML (BRAST)	BRASTERAPICA	14.99	2
59809		PHITOSS KIDS XPE PET C/100ML	100ML	BRASTERAPICA	19.99	1
59434		PINCA DEPILAT.MERHEJE-104 CT/12	1UNID	MARTINS COMERCIO E SERVI OS	2.50	13
24541		PIROXICAM 20 MG C/ 10 CPRGERMED	PIROXICAM 20 MG C/ 10 CPRGERMED	GERMED	12.99	3
24636		PLAX 250 ML FRESH MINT	PLAX FREH MINT	COLGATE - PALMOLIVE	9.99	0
57439		POLARADEX 0,4MG/ML XPE 100MLNTB	POLARADEX 0,4MG/ML XPE 100MLNTB	NATULAB	14.99	5
24827		POLIDERMS 20 GR U. QUIMICA	CR C/ 20 GR	UNIAO QUIMICA	29.99	1
59818		POMADA DE BASILICAO 27G-UBR	27G	EXPRESS DIST. DE MEDICAMENTOS LTDA	23.99	2
59196		PORTA COMPRIMIDO TR.SEMANAL	TRANSPARENTE	CAA NORTE LTDA	7.49	3
59943		POSSOL LOCAO 120 ML - POS SOL	POS SOL	EXPRESS DIST. DE MEDICAMENTOS LTDA	15.49	3
56766		PREDNISOLONA 40MG 7CPR REVGN ALTHAIA	PREDNISOLONA 40MG 7CPR REVGN ALTHAIA	ALTHAIA	22.99	1
58167		PREDNISOLONA 5MG 10CPR EUR	5MG 10CPR EUR	EUROFARMA	8.99	3
25093		PREDNISONA 5 MG C/ 20 CPRGERMED	PREDNISONA 5 MG C/ 20 CPRGERMED	GERMED	11.99	3
58168		PREGABALINA 75MG	(C1) 75MG 30CAP GMD	GERMED	24.99	8
25175		PRES BLOWTEX ELITE C/03	LUBRIFICADO	PERFUMARIA HIGIENE BELEZA	2.99	14
49670		PRES BLOWTEX MORANGO 12X3F.P.	PRES BLOWTEX MORANGO 12X3F.P.	PERFUMARIA HIGIENE BELEZA	7.99	7
50470		PRES BLOWTEX SKYN C/03	PRES BLOWTEX SKYN C/03	PERFUMARIA HIGIENE BELEZA	15.99	2
53916		PRES LUB SEX FREE C/ 3 UN BASIC	PRES LUB SEX FREE C/ 3 UN BASIC	PERFUMARIA HIGIENE BELEZA	3.49	6
53924		PRES LUB SEX FREE C/ 3 UNCHOCOLATE	PRES LUB SEX FREE C/ 3 UNCHOCOLATE	PERFUMARIA HIGIENE BELEZA	3.99	5
53919		PRES LUB SEX FREE C/ 3 UNEXCITING	PRES LUB SEX FREE C/ 3 UNEXCITING	PERFUMARIA HIGIENE BELEZA	8.99	4
53917		PRES LUB SEX FREE C/ 3 UNEXTRA-LARGE	PRES LUB SEX FREE C/ 3 UNEXTRA-LARGE	PERFUMARIA HIGIENE BELEZA	6.99	2
53921		PRES LUB SEX FREE C/ 3 UNMENTA	PRES LUB SEX FREE C/ 3 UNMENTA	PERFUMARIA HIGIENE BELEZA	3.99	6
53920		PRES LUB SEX FREE C/ 3 UNMORANGO	PRES LUB SEX FREE C/ 3 UNMORANGO	PERFUMARIA HIGIENE BELEZA	3.49	4
53918		PRES LUB SEX FREE C/ 3 UNSENSITIVE	PRES LUB SEX FREE C/ 3 UNSENSITIVE	PERFUMARIA HIGIENE BELEZA	6.99	5
53922		PRES LUB SEX FREE C/ 3 UNTUTTI-FRUTTI	PRES LUB SEX FREE C/ 3 UNTUTTI-FRUTTI	PERFUMARIA HIGIENE BELEZA	3.49	4
53925		PRES LUB SEX FREE C/ 3 UN UVA	PRES LUB SEX FREE C/ 3 UN UVA	PERFUMARIA HIGIENE BELEZA	3.49	4
49415		PRES RILEX MENTA C/ 3	PRES RILEX MENTA C/ 3	PERFUMARIA HIGIENE BELEZA	3.49	7
42798		PRES RILEX MORANGO C/ 3	MORANGO C/3	PERFUMARIA HIGIENE BELEZA	3.49	10
53645		PRES RILEX TRAD LUBRIFICAD C/3	PRES RILEX TRAD LUBRIFICAD C/3	PERFUMARIA HIGIENE BELEZA	3.49	9
59576		PRES SEX FREE NAO LUBRIFICADO3 UNDS	PRES SEX FREE NAO LUBRIFICADO3 UNDS	PBMED DISTRIBUIDORA LTDA	3.99	3
59732		PRESERV BLOWTEX SKYN EXT LUBC 3	PRESERV BLOWTEX SKYN EXT LUBC 3	EMMARKA PB DISTRIB DE MEDICAMENTOS LTDA	15.99	3
57750		PRESERV. LUBRIFIL.C/3 AROMCHOCOL (RILEX (.)	PRESERV. LUBRIFIL.C/3 AROMCHOCOL (RILEX (.)	PERFUMARIA HIGIENE BELEZA	2.99	5
57748		PRESERV. LUBRIFIL.C/3 AROMTUT/FR (RILEX (.)	PRESERV. LUBRIFIL.C/3 AROMTUT/FR (RILEX (.)	PERFUMARIA HIGIENE BELEZA	3.49	9
57747		PRESERV. LUBRIFIL.C/3 AROM UVA(RILEX) (.)	PRESERV. LUBRIFIL.C/3 AROM UVA(RILEX) (.)	PERFUMARIA HIGIENE BELEZA	3.49	10
58368		PRESERVATIVO ALGODAO DOCERILEX 3 UNID	PRESERVATIVO ALGODAO DOCERILEX 3 UNID	PERFUMARIA HIGIENE BELEZA	3.49	6
58774		PRESERVATIVO HOT RILEX 48X3	3 UNID	PERFUMARIA HIGIENE BELEZA	6.99	3
58775		PRESERVATIVO ICE RILEX 48X3	3 UNID	PERFUMARIA HIGIENE BELEZA	6.99	5
57908		PRESERVATIVO LEITECONDENSADO RILEX 3	PRESERVATIVO LEITECONDENSADO RILEX 3	PERFUMARIA HIGIENE BELEZA	3.99	4
57909		PRESERVATIVO RETARDANTERILEX C/3	PRESERVATIVO RETARDANTERILEX C/3	PERFUMARIA HIGIENE BELEZA	8.49	1
58590		PRESERVATIVO RILEXESPERMICIDA C/3UND	PRESERVATIVO RILEXESPERMICIDA C/3UND	PERFUMARIA HIGIENE BELEZA	3.49	3
58157		PRESERVATIVO RILEX EXTRALARGE C/ 3 (RILEX)	PRESERVATIVO RILEX EXTRALARGE C/ 3 (RILEX)	PERFUMARIA HIGIENE BELEZA	6.99	2
59615		PRESERVATIVO RILEX PACOCA C/ 3(RILEX)	PRESERVATIVO RILEX PACOCA C/ 3(RILEX)	PBMED DISTRIBUIDORA LTDA	3.99	1
58592		PRESERVATIVO SENSITIVE RILEX 3	3 UNID	PERFUMARIA HIGIENE BELEZA	6.99	5
59287		PRESERVATIVO SEX FREERETARDANTE PROLONG	PRESERVATIVO SEX FREERETARDANTE PROLONG	PBMED DISTRIBUIDORA LTDA	9.99	1
58777		PRESERVATIVO TEXTURIZADO 3UNRILEX	PRESERVATIVO TEXTURIZADO 3UNRILEX	PERFUMARIA HIGIENE BELEZA	8.49	4
25306		PREVIANE C/ 21 CPR	C/ 21 CPR	LEGRAND PHARMA	19.99	5
59641		PROCTFIS H 5+20+20+100MG/G POM20G+10DED	PROCTFIS H 5+20+20+100MG/G POM20G+10DED	UNIAO QUIMICA	29.99	1
59616		PROCTOSAN POMADA 20G 6APLICACOES	PROCTOSAN POMADA 20G 6APLICACOES	HERTZ - KLEY HERTZ	43.99	2
56873		PROFERGAN	20mg/g crm derm bg x 30g	TEUTO	21.99	0
55520		PROMESTRIENO	10 MG/G CR VAG 30 GR+20 APLIC	EUROFARMA	59.99	1
